,call_type,latitude,longitude
2540,Medical Incident,37.7604910103,-122.3885564008
2541,Medical Incident,37.7768397734,-122.4237569124
2542,Medical Incident,37.726236245,-122.4336235923
2543,Medical Incident,37.7196338743,-122.4649083152
2545,Medical Incident,37.757101094,-122.4976303189
2546,Medical Incident,37.765029900900004,-122.4652416781
2547,Medical Incident,37.7322952889,-122.4349927797
2548,Medical Incident,37.774626439,-122.4444304014
2549,Medical Incident,37.747900593800004,-122.4717534561
2550,Medical Incident,37.7931806057,-122.4081470606
2551,Medical Incident,37.7554560835,-122.41930832879999
2552,Medical Incident,37.7366204498,-122.4248651165
2553,Medical Incident,37.7536287459,-122.39552313860001
2554,Medical Incident,37.7902474029,-122.40055526360001
2556,Medical Incident,37.790463178,-122.4059414691
2557,Medical Incident,37.7245241656,-122.42573283959999
2559,Medical Incident,37.7777124404,-122.4127367074
2560,Medical Incident,37.7766831965,-122.4549828342
2562,Medical Incident,37.779129866999995,-122.4166058943
2564,Medical Incident,37.7842993825,-122.41014131989999
2565,Medical Incident,37.769720863,-122.4179492178
2566,Medical Incident,37.8052602625,-122.4160538319
2567,Medical Incident,37.7800361103,-122.4167895243
2569,Medical Incident,37.778832315900004,-122.41564248790002
2570,Medical Incident,37.758288371199995,-122.4906600567
2571,Medical Incident,37.774196569000004,-122.5100337909
2572,Medical Incident,37.7495740888,-122.47622795049999
2573,Medical Incident,37.7800058681,-122.4119334101
2575,Medical Incident,37.7359839996,-122.3909917509
2576,Medical Incident,37.7826339083,-122.4299259711
2577,Medical Incident,37.7102965196,-122.41898641479999
2579,Medical Incident,37.736078825,-122.3897231033
2580,Medical Incident,37.7882226988,-122.4202104351
2583,Medical Incident,37.7868785029,-122.4190885311
2584,Medical Incident,37.7814963325,-122.4750905294
2587,Medical Incident,37.7777124404,-122.4127367074
2589,Medical Incident,37.782448498200004,-122.41632744180001
2591,Medical Incident,37.7869901975,-122.4106839101
2592,Medical Incident,37.7917690748,-122.4294268467
2593,Medical Incident,37.787199975,-122.4090393906
2594,Medical Incident,37.7817615941,-122.41105817540002
2595,Medical Incident,37.8247216433,-122.3749663961
2596,Medical Incident,37.7502116421,-122.4463911597
2597,Medical Incident,37.763386979,-122.4532469182
2598,Medical Incident,37.7763329756,-122.3940350652
2599,Medical Incident,37.784916184400004,-122.41195004219999
2600,Medical Incident,37.7950816341,-122.40146663370001
2602,Medical Incident,37.7829835081,-122.40669857700001
2604,Medical Incident,37.7610397685,-122.419213668
2607,Medical Incident,37.7543628763,-122.4232160884
2608,Medical Incident,37.7499099821,-122.41705589629998
2611,Medical Incident,37.7134087991,-122.4634201735
2612,Medical Incident,37.7617768344,-122.4351516728
2613,Medical Incident,37.758288371199995,-122.4906600567
2615,Medical Incident,37.7543628763,-122.4232160884
2616,Medical Incident,37.7398731739,-122.4841366164
2618,Medical Incident,37.783059061799996,-122.4157198782
2619,Medical Incident,37.7499099821,-122.41705589629998
2620,Medical Incident,37.7831519075,-122.4183443275
2622,Medical Incident,37.727938221799995,-122.3920436218
2624,Medical Incident,37.784916184400004,-122.41195004219999
2625,Medical Incident,37.7953352958,-122.3973621992
2626,Medical Incident,37.7827632279,-122.4274691641
2627,Medical Incident,37.773100586999995,-122.41556138989999
2629,Medical Incident,37.7726948237,-122.4221882614
2631,Medical Incident,37.773218067600006,-122.42152230069999
2632,Medical Incident,37.7768397734,-122.4237569124
2634,Medical Incident,37.7833108888,-122.41752877440001
2635,Medical Incident,37.7144783913,-122.4365230201
2636,Medical Incident,37.720632214,-122.437984004
2637,Medical Incident,37.7775342405,-122.4408636827
2638,Medical Incident,37.7449187188,-122.4757732426
2639,Medical Incident,37.7697978509,-122.4485788148
2641,Medical Incident,37.7795310847,-122.41354254870001
2642,Medical Incident,37.7796660426,-122.4137112207
2643,Medical Incident,37.7817543267,-122.4096932631
2645,Medical Incident,37.7830520026,-122.42001027030001
2651,Medical Incident,37.7134087991,-122.4634201735
2655,Medical Incident,37.792306982199996,-122.41084381
2656,Medical Incident,37.7617768344,-122.4351516728
2658,Medical Incident,37.7976706399,-122.4078070281
2659,Medical Incident,37.787199975,-122.4090393906
2662,Medical Incident,37.7301191034,-122.3873151553
2664,Medical Incident,37.7985110685,-122.4097690911
2665,Medical Incident,37.7797885273,-122.41512695760001
2666,Medical Incident,37.7979705262,-122.43651314969999
2667,Medical Incident,37.7710057723,-122.4196454593
2668,Medical Incident,37.7829835081,-122.40669857700001
2669,Medical Incident,37.734929202800004,-122.3824391247
2670,Medical Incident,37.7760463471,-122.4112887566
2671,Medical Incident,37.7821103331,-122.4031964367
2672,Medical Incident,37.7137644375,-122.4460695433
2674,Medical Incident,37.7956489966,-122.4091986815
2676,Medical Incident,37.7815374331,-122.40951834139999
2678,Medical Incident,37.805473806799995,-122.40757012719999
2680,Medical Incident,37.727938221799995,-122.3920436218
2681,Medical Incident,37.7819139744,-122.413032194
2682,Medical Incident,37.734929202800004,-122.3824391247
2684,Medical Incident,37.7777124404,-122.4127367074
2685,Medical Incident,37.783838518,-122.41377551209999
2686,Medical Incident,37.7482858767,-122.4170442583
2687,Medical Incident,37.8038818002,-122.41487026840001
2688,Medical Incident,37.7819139744,-122.413032194
2690,Medical Incident,37.773939265,-122.412947871
2691,Medical Incident,37.7374547435,-122.4752885549
2692,Medical Incident,37.7867794977,-122.450948438
2694,Medical Incident,37.7694111911,-122.4109310891
2697,Medical Incident,37.773939265,-122.412947871
2698,Medical Incident,37.7449187188,-122.4757732426
2699,Medical Incident,37.7650513382,-122.41966897389999
2701,Medical Incident,37.772477529,-122.389518536
2702,Medical Incident,37.808167978600004,-122.41663471780001
2704,Medical Incident,37.792306982199996,-122.41084381
2705,Medical Incident,37.7543085854,-122.4241440174
2706,Medical Incident,37.7323807302,-122.37826801850001
2708,Medical Incident,37.779128538,-122.4080301112
2711,Medical Incident,37.771285526,-122.41320426709999
2712,Medical Incident,37.758696596,-122.3970570958
2713,Medical Incident,37.787199975,-122.4090393906
2715,Medical Incident,37.7879185264,-122.4042775682
2719,Medical Incident,37.7495740888,-122.47622795049999
2720,Medical Incident,37.7814963325,-122.4750905294
2721,Medical Incident,37.7979705262,-122.43651314969999
2722,Medical Incident,37.7931806057,-122.4081470606
2723,Medical Incident,37.7941350872,-122.3964199017
2724,Medical Incident,37.782448498200004,-122.41632744180001
2726,Medical Incident,37.7787978873,-122.42252070219999
2727,Medical Incident,37.7838427739,-122.42276736379999
2728,Medical Incident,37.7750744315,-122.4217680341
2729,Medical Incident,37.804477555300004,-122.4446146366
2730,Medical Incident,37.7921572634,-122.4192434222
2731,Medical Incident,37.7808610215,-122.48901614549999
2732,Medical Incident,37.7610397685,-122.419213668
2733,Medical Incident,37.8078539998,-122.4182549644
2735,Medical Incident,37.7482858767,-122.4170442583
2736,Medical Incident,37.7449187188,-122.4757732426
2737,Medical Incident,37.7830520026,-122.42001027030001
2739,Medical Incident,37.774837565700004,-122.4165550282
2741,Medical Incident,37.8295434056,-122.37569987209999
2742,Medical Incident,37.7535645747,-122.39563543620001
2744,Medical Incident,37.7842993825,-122.41014131989999
2746,Medical Incident,37.790461066599995,-122.39668969659999
2748,Medical Incident,37.8247216433,-122.3749663961
2749,Medical Incident,37.7833108888,-122.41752877440001
2750,Medical Incident,37.774837565700004,-122.4165550282
2751,Medical Incident,37.7931806057,-122.4081470606
2752,Medical Incident,37.7766831965,-122.4549828342
2754,Medical Incident,37.7548379825,-122.41532772629999
2755,Medical Incident,37.7763329756,-122.3940350652
2756,Medical Incident,37.7339504452,-122.4896991727
2758,Medical Incident,37.712264666399996,-122.47293243799999
2759,Medical Incident,37.730610702199996,-122.4758627769
2760,Medical Incident,37.720632214,-122.437984004
2761,Medical Incident,37.783838518,-122.41377551209999
2762,Medical Incident,37.7790893832,-122.431925839
2764,Medical Incident,37.7635459301,-122.4787325026
2766,Medical Incident,37.7714337598,-122.42778088
2767,Medical Incident,37.7751470742,-122.4192556072
2768,Medical Incident,37.789066741199996,-122.4094078033
2770,Medical Incident,37.8295434056,-122.37569987209999
2773,Medical Incident,37.808167978600004,-122.41663471780001
2774,Medical Incident,37.7787978873,-122.42252070219999
2777,Medical Incident,37.736078825,-122.3897231033
2778,Medical Incident,37.7896888465,-122.4129131041
2779,Medical Incident,37.7777447403,-122.4392069645
2781,Medical Incident,37.7844527289,-122.40849316
2782,Medical Incident,37.7183037245,-122.39238788540001
2784,Medical Incident,37.7825474,-122.41224793549999
2790,Medical Incident,37.7755549059,-122.440467342
2791,Medical Incident,37.7869901975,-122.4106839101
2792,Medical Incident,37.7677504164,-122.42953035129999
2794,Medical Incident,37.7832504151,-122.41421600299999
2795,Medical Incident,37.7811772187,-122.4116999312
2796,Medical Incident,37.773337656100004,-122.40914851
2797,Medical Incident,37.769720863,-122.4179492178
2798,Medical Incident,37.7307795465,-122.4552321002
2799,Medical Incident,37.7474792138,-122.4813062648
2800,Medical Incident,37.7581008596,-122.4145467541
2801,Medical Incident,37.7617848283,-122.4350136667
2803,Medical Incident,37.7815374331,-122.40951834139999
2804,Medical Incident,37.7422163823,-122.47341914540002
2805,Medical Incident,37.7495740888,-122.47622795049999
2806,Medical Incident,37.8295434056,-122.37569987209999
2807,Medical Incident,37.7849124714,-122.408648589
2808,Medical Incident,37.8078539998,-122.4182549644
2809,Medical Incident,37.7844527289,-122.40849316
2812,Medical Incident,37.7307795465,-122.4552321002
2813,Medical Incident,37.7323807302,-122.37826801850001
2814,Medical Incident,37.730610702199996,-122.4758627769
2816,Medical Incident,37.782448498200004,-122.41632744180001
2820,Medical Incident,37.7825569563,-122.4163494282
2821,Medical Incident,37.777624238899996,-122.3999811112
2822,Medical Incident,37.7519940443,-122.40912285809999
2824,Medical Incident,37.7183037245,-122.39238788540001
2825,Medical Incident,37.7726948237,-122.4221882614
2826,Medical Incident,37.7714488223,-122.3911719872
2827,Medical Incident,37.7301191034,-122.3873151553
2828,Medical Incident,37.7775342405,-122.4408636827
2829,Medical Incident,37.7831634271,-122.4115992789
2830,Medical Incident,37.712264666399996,-122.47293243799999
2831,Medical Incident,37.7491990535,-122.41459317110001
2832,Medical Incident,37.765718993600004,-122.40952069120002
2834,Medical Incident,37.781145861300004,-122.4090260465
2835,Medical Incident,37.7831634271,-122.4115992789
2836,Medical Incident,37.7297603668,-122.37336037809999
2839,Medical Incident,37.7839836411,-122.44607204530001
2840,Medical Incident,37.783181516599996,-122.437809019
2846,Medical Incident,37.7808772585,-122.41450689870001
2847,Medical Incident,37.7799680516,-122.4269013941
2848,Medical Incident,37.7838427739,-122.42276736379999
2849,Medical Incident,37.7931806057,-122.4081470606
2852,Medical Incident,37.7777124404,-122.4127367074
2853,Medical Incident,37.7777447403,-122.4392069645
2854,Medical Incident,37.769720863,-122.4179492178
2856,Medical Incident,37.7862684417,-122.41299723590001
2857,Medical Incident,37.7474792138,-122.4813062648
2858,Medical Incident,37.7775342405,-122.4408636827
2859,Medical Incident,37.7803475492,-122.4064879678
2861,Medical Incident,37.7521011283,-122.4008951941
2862,Medical Incident,37.722000644,-122.4394356552
2864,Medical Incident,37.781145861300004,-122.4090260465
2866,Medical Incident,37.777795214499996,-122.3915230768
2868,Medical Incident,37.747900593800004,-122.4717534561
2869,Medical Incident,37.747900593800004,-122.4717534561
2871,Medical Incident,37.7815374331,-122.40951834139999
2872,Medical Incident,37.7692912872,-122.4065157942
2873,Medical Incident,37.7323807302,-122.37826801850001
2874,Medical Incident,37.7833108888,-122.41752877440001
2875,Medical Incident,37.7284760475,-122.4154293308
2876,Medical Incident,37.776672449,-122.3945573706
2877,Medical Incident,37.7601012943,-122.4214252126
2878,Medical Incident,37.7731448012,-122.3914729341
2879,Medical Incident,37.7702101749,-122.4453449892
2880,Medical Incident,37.7930721329,-122.4081251849
2881,Medical Incident,37.7299346936,-122.3977444271
2882,Medical Incident,37.7890669035,-122.39233937979999
2883,Medical Incident,37.7662536102,-122.4258640461
2884,Medical Incident,37.7548379825,-122.41532772629999
2885,Medical Incident,37.7764436831,-122.40977480139999
2888,Medical Incident,37.7760463471,-122.4112887566
2889,Medical Incident,37.7375392584,-122.400398514
2890,Medical Incident,37.7297603668,-122.37336037809999
2892,Medical Incident,37.7797389056,-122.4071594892
2893,Medical Incident,37.7921507122,-122.394451121
2897,Medical Incident,37.7459562954,-122.4542399076
2898,Medical Incident,37.7751470742,-122.4192556072
2899,Medical Incident,37.7850960964,-122.41275875950001
2900,Medical Incident,37.7617768344,-122.4351516728
2901,Medical Incident,37.785787005100005,-122.4125477626
2902,Medical Incident,37.7798510692,-122.5094329384
2903,Medical Incident,37.790461066599995,-122.39668969659999
2904,Medical Incident,37.8085833164,-122.4159224662
2905,Medical Incident,37.7352081609,-122.41170591
2906,Medical Incident,37.7862684417,-122.41299723590001
2907,Medical Incident,37.7753072503,-122.45744329969999
2909,Medical Incident,37.7815374331,-122.40951834139999
2911,Medical Incident,37.8038818002,-122.41487026840001
2912,Medical Incident,37.7521011283,-122.4008951941
2914,Medical Incident,37.765029900900004,-122.4652416781
2915,Medical Incident,37.7808610215,-122.48901614549999
2916,Medical Incident,37.7850246607,-122.4119718906
2917,Medical Incident,37.717002087800005,-122.467957342
2919,Medical Incident,37.7136148008,-122.46432448520001
2925,Medical Incident,37.7777124404,-122.4127367074
2926,Medical Incident,37.8079431014,-122.4141380798
2927,Medical Incident,37.7955969293,-122.3961809477
2928,Medical Incident,37.7677504164,-122.42953035129999
2929,Medical Incident,37.7610397685,-122.419213668
2930,Medical Incident,37.784916184400004,-122.41195004219999
2932,Medical Incident,37.784807388699996,-122.4136154383
2933,Medical Incident,37.7502116421,-122.4463911597
2934,Medical Incident,37.7491721839,-122.4159546435
2935,Medical Incident,37.747900593800004,-122.4717534561
2936,Medical Incident,37.720632214,-122.437984004
2937,Medical Incident,37.7502116421,-122.4463911597
2939,Medical Incident,37.7697450471,-122.4451837346
2940,Medical Incident,37.7839735143,-122.4160454657
2943,Medical Incident,37.735885814899994,-122.38270507280001
2946,Medical Incident,37.7833108888,-122.41752877440001
2947,Medical Incident,37.784807388699996,-122.4136154383
2948,Medical Incident,37.783310406700004,-122.38837987389999
2949,Medical Incident,37.7409346206,-122.5023422738
2951,Medical Incident,37.7833108888,-122.41752877440001
2953,Medical Incident,37.7714337598,-122.42778088
2954,Medical Incident,37.7879185264,-122.4042775682
2956,Medical Incident,37.7831634271,-122.4115992789
2958,Medical Incident,37.7827632279,-122.4274691641
2959,Medical Incident,37.7921572634,-122.4192434222
2960,Medical Incident,37.7831519075,-122.4183443275
2963,Medical Incident,37.7224316059,-122.39562276059999
2964,Medical Incident,37.790463178,-122.4059414691
2965,Medical Incident,37.7985110685,-122.4097690911
2966,Medical Incident,37.796624769699996,-122.43118232110001
2970,Medical Incident,37.7581008596,-122.4145467541
2972,Medical Incident,37.8085833164,-122.4159224662
2973,Medical Incident,37.7753072503,-122.45744329969999
2975,Medical Incident,37.783310406700004,-122.38837987389999
2976,Medical Incident,37.7323807302,-122.37826801850001
2977,Medical Incident,37.7714337598,-122.42778088
2978,Medical Incident,37.736635088,-122.4940538183
2979,Medical Incident,37.7325028766,-122.3843561634
2981,Medical Incident,37.7926791171,-122.39685349999999
2982,Medical Incident,37.750500643,-122.4071312115
2983,Medical Incident,37.7882226988,-122.4202104351
2985,Medical Incident,37.7953352958,-122.3973621992
2986,Medical Incident,37.8247216433,-122.3749663961
2987,Medical Incident,37.7767418415,-122.4953117298
2989,Medical Incident,37.7176311473,-122.4052314455
2990,Medical Incident,37.8031353991,-122.4181510932
2991,Medical Incident,37.7226544395,-122.4540420014
2993,Medical Incident,37.7694111911,-122.4109310891
2994,Medical Incident,37.7700076057,-122.4469338183
2995,Medical Incident,37.7905318058,-122.4039142208
2999,Medical Incident,37.8038818002,-122.41487026840001
3001,Medical Incident,37.7750744315,-122.4217680341
3003,Medical Incident,37.7618358554,-122.4193592685
3004,Medical Incident,37.7918420894,-122.3949402385
3005,Medical Incident,37.7800389119,-122.4319777678
3007,Medical Incident,37.7795310847,-122.41354254870001
3008,Medical Incident,37.7798510692,-122.5094329384
3009,Medical Incident,37.789066741199996,-122.4094078033
3010,Medical Incident,37.763386979,-122.4532469182
3011,Medical Incident,37.8290324579,-122.3743579609
3012,Medical Incident,37.758696596,-122.3970570958
3013,Medical Incident,37.7352081609,-122.41170591
3014,Medical Incident,37.7374547435,-122.4752885549
3016,Medical Incident,37.763102976199995,-122.4663146686
3018,Medical Incident,37.7731448012,-122.3914729341
3022,Medical Incident,37.712264666399996,-122.47293243799999
3023,Medical Incident,37.7884505799,-122.40759724680001
3024,Medical Incident,37.7661343875,-122.42193507719999
3025,Medical Incident,37.7917690748,-122.4294268467
3026,Medical Incident,37.7889096121,-122.4186558736
3027,Medical Incident,37.7798510692,-122.5094329384
3028,Medical Incident,37.7950816341,-122.40146663370001
3029,Medical Incident,37.7284760475,-122.4154293308
3032,Medical Incident,37.7661343875,-122.42193507719999
3033,Medical Incident,37.8056147062,-122.41775763620001
3034,Medical Incident,37.7839983378,-122.41773107530001
3039,Medical Incident,37.7887501004,-122.41947039809999
3040,Medical Incident,37.7375392584,-122.400398514
3041,Medical Incident,37.7495740888,-122.47622795049999
3042,Medical Incident,37.7777124404,-122.4127367074
3044,Medical Incident,37.7358526494,-122.4369150876
3046,Medical Incident,37.773337656100004,-122.40914851
3047,Medical Incident,37.7841866909,-122.41854619979999
3050,Medical Incident,37.7176311473,-122.4052314455
3052,Medical Incident,37.7956489966,-122.4091986815
3053,Medical Incident,37.7700076057,-122.4469338183
3054,Medical Incident,37.7590926561,-122.4381123548
3055,Medical Incident,37.7760463471,-122.4112887566
3058,Medical Incident,37.7610397685,-122.419213668
3059,Medical Incident,37.7930721329,-122.4081251849
3060,Medical Incident,37.7887501004,-122.41947039809999
3061,Medical Incident,37.7861172118,-122.4198542457
3062,Medical Incident,37.8038818002,-122.41487026840001
3065,Medical Incident,37.7930721329,-122.4081251849
3066,Medical Incident,37.760479846100004,-122.4834266941
3067,Medical Incident,37.805473806799995,-122.40757012719999
3068,Medical Incident,37.785942726500004,-122.4189025576
3069,Medical Incident,37.7625723537,-122.4346687092
3070,Medical Incident,37.763102976199995,-122.4663146686
3072,Medical Incident,37.722000644,-122.4394356552
3073,Medical Incident,37.7839836411,-122.44607204530001
3075,Medical Incident,37.7767418415,-122.4953117298
3076,Medical Incident,37.7867794977,-122.450948438
3077,Medical Incident,37.805667448899996,-122.41276637120001
3078,Medical Incident,37.7792116845,-122.41093657379999
3082,Medical Incident,37.7409346206,-122.5023422738
3083,Medical Incident,37.7768397734,-122.4237569124
3084,Medical Incident,37.789066741199996,-122.4094078033
3086,Medical Incident,37.7102965196,-122.41898641479999
3087,Medical Incident,37.7535645747,-122.39563543620001
3091,Medical Incident,37.7827632279,-122.4274691641
3092,Medical Incident,37.7978079059,-122.41869742549999
3095,Medical Incident,37.7787978873,-122.42252070219999
3096,Medical Incident,37.7737693455,-122.4116101167
3097,Medical Incident,37.7838427739,-122.42276736379999
3098,Medical Incident,37.757101094,-122.4976303189
3100,Medical Incident,37.8034327627,-122.4077082739
3101,Medical Incident,37.7651369314,-122.4555924951
3102,Medical Incident,37.7714337598,-122.42778088
3103,Medical Incident,37.726236245,-122.4336235923
3104,Medical Incident,37.7831519075,-122.4183443275
3107,Medical Incident,37.736635088,-122.4940538183
3109,Medical Incident,37.7183153381,-122.44192108540001
3110,Medical Incident,37.7795310847,-122.41354254870001
3112,Medical Incident,37.7297603668,-122.37336037809999
3114,Medical Incident,37.7890669035,-122.39233937979999
3115,Medical Incident,37.7299346936,-122.3977444271
3116,Medical Incident,37.7829835081,-122.40669857700001
3117,Medical Incident,37.7422163823,-122.47341914540002
3118,Medical Incident,37.7777124404,-122.4127367074
3119,Medical Incident,37.7183153381,-122.44192108540001
3120,Medical Incident,37.7831634271,-122.4115992789
3121,Medical Incident,37.765029900900004,-122.4652416781
3122,Medical Incident,37.7799680516,-122.4269013941
3124,Medical Incident,37.7474792138,-122.4813062648
3125,Medical Incident,37.7208692408,-122.3872476072
3126,Medical Incident,37.7797885273,-122.41512695760001
3127,Medical Incident,37.7825569563,-122.4163494282
3129,Medical Incident,37.7787194289,-122.414741223
3131,Medical Incident,37.785787005100005,-122.4125477626
3132,Medical Incident,37.769867698,-122.4223648191
3134,Medical Incident,37.7617768344,-122.4351516728
3135,Medical Incident,37.7872560928,-122.4040946625
3136,Medical Incident,37.7815374331,-122.40951834139999
3137,Medical Incident,37.7491721839,-122.4159546435
3138,Medical Incident,37.7274071554,-122.39800917069999
3139,Medical Incident,37.8038818002,-122.41487026840001
3140,Medical Incident,37.7831519075,-122.4183443275
3141,Medical Incident,37.796624769699996,-122.43118232110001
3143,Medical Incident,37.7375392584,-122.400398514
3144,Medical Incident,37.7714488223,-122.3911719872
3145,Medical Incident,37.735885814899994,-122.38270507280001
3148,Medical Incident,37.7787978873,-122.42252070219999
3149,Medical Incident,37.7861172118,-122.4198542457
3150,Medical Incident,37.7918420894,-122.3949402385
3152,Medical Incident,37.7366204498,-122.4248651165
3154,Medical Incident,37.7474792138,-122.4813062648
3155,Medical Incident,37.7375392584,-122.400398514
3157,Medical Incident,37.7868785029,-122.4190885311
3158,Medical Incident,37.7144783913,-122.4365230201
3159,Medical Incident,37.7831634271,-122.4115992789
3160,Medical Incident,37.779128538,-122.4080301112
3161,Medical Incident,37.7880321955,-122.3920003149
3164,Medical Incident,37.7867794977,-122.450948438
3167,Medical Incident,37.7887504772,-122.4085665892
3169,Medical Incident,37.7884505799,-122.40759724680001
3170,Medical Incident,37.7208692408,-122.3872476072
3172,Medical Incident,37.7799680516,-122.4269013941
3173,Medical Incident,37.7817615941,-122.41105817540002
3176,Medical Incident,37.7358526494,-122.4369150876
3177,Medical Incident,37.7730292536,-122.42887589969999
3179,Medical Incident,37.8032501812,-122.4283736365
3181,Medical Incident,37.7700076057,-122.4469338183
3183,Medical Incident,37.7352081609,-122.41170591
3185,Medical Incident,37.783310406700004,-122.38837987389999
3186,Medical Incident,37.7627436601,-122.4217476505
3187,Medical Incident,37.8079431014,-122.4141380798
3188,Medical Incident,37.782943523600004,-122.41998844129999
3190,Medical Incident,37.7917690748,-122.4294268467
3191,Medical Incident,37.783838518,-122.41377551209999
3192,Medical Incident,37.7774997276,-122.41099926870001
3193,Medical Incident,37.7797389056,-122.4071594892
3194,Medical Incident,37.7817543267,-122.4096932631
3195,Medical Incident,37.773337656100004,-122.40914851
3196,Medical Incident,37.7955969293,-122.3961809477
3198,Medical Incident,37.7541401412,-122.444814222
3200,Medical Incident,37.783181516599996,-122.437809019
3201,Medical Incident,37.783310406700004,-122.38837987389999
3202,Medical Incident,37.7536287459,-122.39552313860001
3203,Medical Incident,37.7700076057,-122.4469338183
3204,Medical Incident,37.7976706399,-122.4078070281
3205,Medical Incident,37.7842993825,-122.41014131989999
3206,Medical Incident,37.773100586999995,-122.41556138989999
3207,Medical Incident,37.712264666399996,-122.47293243799999
3208,Medical Incident,37.7760463471,-122.4112887566
3209,Medical Incident,37.7459562954,-122.4542399076
3211,Medical Incident,37.7245241656,-122.42573283959999
3212,Medical Incident,37.774196569000004,-122.5100337909
3214,Medical Incident,37.8053375852,-122.4228199916
3218,Medical Incident,37.8032501812,-122.4283736365
3220,Medical Incident,37.7808772585,-122.41450689870001
3222,Medical Incident,37.7768397734,-122.4237569124
3225,Medical Incident,37.7880321955,-122.3920003149
3227,Medical Incident,37.7738617772,-122.413045972
3228,Medical Incident,37.7897794249,-122.4196789795
3229,Medical Incident,37.7196338743,-122.4649083152
3230,Medical Incident,37.7861172118,-122.4198542457
3231,Medical Incident,37.804477555300004,-122.4446146366
3232,Medical Incident,37.8290324579,-122.3743579609
3233,Medical Incident,37.7554560835,-122.41930832879999
3234,Medical Incident,37.7697978509,-122.4485788148
3235,Medical Incident,37.785542130100005,-122.3967051793
3237,Medical Incident,37.7842993825,-122.41014131989999
3238,Medical Incident,37.7881263034,-122.417657214
3239,Medical Incident,37.7121495084,-122.4171412262
3240,Medical Incident,37.7651369314,-122.4555924951
3241,Medical Incident,37.722000644,-122.4394356552
3242,Medical Incident,37.717002087800005,-122.467957342
3243,Medical Incident,37.7566551377,-122.38826758399999
3244,Medical Incident,37.7586982726,-122.4179647063
3245,Medical Incident,37.7635459301,-122.4787325026
3246,Medical Incident,37.7726948237,-122.4221882614
3247,Medical Incident,37.7625723537,-122.4346687092
3250,Medical Incident,37.7797885273,-122.41512695760001
3251,Medical Incident,37.7340612494,-122.4156874383
3252,Medical Incident,37.7737693455,-122.4116101167
3253,Medical Incident,37.7831519075,-122.4183443275
3255,Medical Incident,37.7618358554,-122.4193592685
3258,Medical Incident,37.722000644,-122.4394356552
3259,Medical Incident,37.7821103331,-122.4031964367
3260,Medical Incident,37.7843212349,-122.38904057370002
3262,Medical Incident,37.774626439,-122.4444304014
3263,Medical Incident,37.8079431014,-122.4141380798
3265,Medical Incident,37.7787194289,-122.414741223
3266,Medical Incident,37.7777447403,-122.4392069645
3267,Medical Incident,37.7519940443,-122.40912285809999
3268,Medical Incident,37.7252188298,-122.4075276996
3270,Medical Incident,37.7398731739,-122.4841366164
3273,Medical Incident,37.785787005100005,-122.4125477626
3274,Medical Incident,37.805667448899996,-122.41276637120001
3275,Medical Incident,37.7833108888,-122.41752877440001
3276,Medical Incident,37.781145861300004,-122.4090260465
3277,Medical Incident,37.7800389119,-122.4319777678
3279,Medical Incident,37.7827632279,-122.4274691641
3282,Medical Incident,37.7875044953,-122.4141636931
3283,Medical Incident,37.7777124404,-122.4127367074
3284,Medical Incident,37.771285526,-122.41320426709999
3285,Medical Incident,37.792306982199996,-122.41084381
3286,Medical Incident,37.7819139744,-122.413032194
3291,Medical Incident,37.7828536844,-122.4173655092
3292,Medical Incident,37.7130579719,-122.4006580309
3294,Medical Incident,37.7933148797,-122.4066432952
3295,Medical Incident,37.7795231712,-122.4126392918
3297,Medical Incident,37.7210351361,-122.44713618370001
3299,Medical Incident,37.7467369681,-122.4139221649
3300,Medical Incident,37.7121958423,-122.4208388501
3302,Medical Incident,37.7782753692,-122.4383387017
3304,Medical Incident,37.7208692408,-122.3872476072
3306,Medical Incident,37.7427031546,-122.3879263523
3308,Medical Incident,37.7852329972,-122.4103295881
3309,Medical Incident,37.7374498665,-122.4004789161
3311,Medical Incident,37.7579764754,-122.4233366918
3312,Medical Incident,37.7905318058,-122.4039142208
3314,Medical Incident,37.7800517942,-122.46428116690001
3316,Medical Incident,37.7892649467,-122.41204908540001
3318,Medical Incident,37.7788312481,-122.47110702479999
3322,Medical Incident,37.7857514735,-122.40952196040001
3323,Medical Incident,37.7796660426,-122.4137112207
3324,Medical Incident,37.7928118445,-122.4212097666
3325,Medical Incident,37.7803475492,-122.4064879678
3329,Medical Incident,37.7446882228,-122.420394875
3330,Medical Incident,37.7809245879,-122.46642690290001
3331,Medical Incident,37.7813778206,-122.4331620455
3332,Medical Incident,37.7413026187,-122.47178542260001
3333,Medical Incident,37.7595614668,-122.4170181341
3334,Medical Incident,37.783838518,-122.41377551209999
3335,Medical Incident,37.7867935564,-122.418293312
3336,Medical Incident,37.7850811743,-122.4064977678
3337,Medical Incident,37.794594354000004,-122.4214252118
3341,Medical Incident,37.7561713213,-122.419865537
3344,Medical Incident,37.7263264473,-122.42715321709998
3345,Medical Incident,37.7400173958,-122.4217103934
3346,Medical Incident,37.780951763400004,-122.41198537049999
3347,Medical Incident,37.765718993600004,-122.40952069120002
3348,Medical Incident,37.7914566786,-122.4174184304
3349,Medical Incident,37.8001127374,-122.4378604475
3351,Medical Incident,37.7530220351,-122.4829035411
3352,Medical Incident,37.7530220351,-122.4829035411
3354,Medical Incident,37.8067582086,-122.446916219
3355,Medical Incident,37.7210351361,-122.44713618370001
