,call_type,unit_type,latitude,longitude
6113,Medical Incident,PRIVATE,37.7630628349,-122.4352913513
6131,Medical Incident,MEDIC,37.7892533658,-122.42294721540001
6132,Medical Incident,PRIVATE,37.7689712668,-122.4479896854
6133,Medical Incident,ENGINE,37.7853856654,-122.4082488821
6135,Medical Incident,MEDIC,37.7870817887,-122.4258678201
6157,Medical Incident,ENGINE,37.7796660426,-122.4137112207
5255,Medical Incident,MEDIC,37.7609547407,-122.43390357940001
6155,Medical Incident,MEDIC,37.777299856,-122.4196935657
6154,Medical Incident,MEDIC,37.7481725477,-122.458695034
6153,Medical Incident,MEDIC,37.7307103722,-122.37557966950001
5256,Medical Incident,ENGINE,37.7155450528,-122.47362991969999
5257,Medical Incident,ENGINE,37.8086023415,-122.4157857923
6152,Medical Incident,ENGINE,37.7481546893,-122.40549909469999
6151,Medical Incident,ENGINE,37.7642250104,-122.4341996425
6150,Medical Incident,ENGINE,37.754536323800004,-122.4711160941
6149,Medical Incident,MEDIC,37.7108919682,-122.4205401934
6112,Medical Incident,MEDIC,37.7422802041,-122.42262182889999
6148,Medical Incident,MEDIC,37.785285764499996,-122.40304829790001
6146,Medical Incident,MEDIC,37.7481253607,-122.4589638201
6145,Medical Incident,MEDIC,37.7576293649,-122.505662088
6144,Medical Incident,MEDIC,37.7839429146,-122.4129523625
5258,Medical Incident,MEDIC,37.7878181558,-122.4083825986
6143,Medical Incident,PRIVATE,37.7941350872,-122.3964199017
6140,Medical Incident,TRUCK,37.760351155500004,-122.4638396332
5259,Medical Incident,ENGINE,37.7759118669,-122.41846357840001
5260,Medical Incident,ENGINE,37.7957371093,-122.4234130553
6137,Medical Incident,RESCUE CAPTAIN,37.7829835081,-122.40669857700001
6136,Medical Incident,ENGINE,37.7481725477,-122.458695034
5261,Medical Incident,MEDIC,37.7381275372,-122.4240635441
6147,Medical Incident,PRIVATE,37.7963352484,-122.4005152233
6159,Medical Incident,MEDIC,37.712264666399996,-122.47293243799999
6111,Medical Incident,PRIVATE,37.8080500969,-122.40987728290001
5271,Medical Incident,PRIVATE,37.790319303400004,-122.4231629068
6078,Medical Incident,RESCUE CAPTAIN,37.806806237800004,-122.41130875030001
5278,Medical Incident,MEDIC,37.7905318058,-122.4039142208
6076,Medical Incident,ENGINE,37.790670403600004,-122.4051813968
6075,Medical Incident,MEDIC,37.7732973987,-122.4281627975
6074,Medical Incident,MEDIC,37.7752720593,-122.41590818120001
6073,Medical Incident,ENGINE,37.7842993825,-122.41014131989999
6072,Medical Incident,ENGINE,37.7809175426,-122.4637332734
6069,Medical Incident,MEDIC,37.778832315900004,-122.41564248790002
5280,Medical Incident,ENGINE,37.8240338488,-122.376458039
6068,Medical Incident,ENGINE,37.790282741300004,-122.4340467759
6067,Medical Incident,MEDIC,37.771285526,-122.41320426709999
6066,Medical Incident,MEDIC,37.7310371487,-122.39072708489999
6065,Medical Incident,ENGINE,37.7857569606,-122.4248410949
6062,Medical Incident,MEDIC,37.7756454672,-122.41243245790001
6060,Medical Incident,CHIEF,37.784181763,-122.41440422069999
5282,Medical Incident,ENGINE,37.7562319946,-122.41889328309999
6058,Medical Incident,MEDIC,37.7791674219,-122.40634642559999
5283,Medical Incident,ENGINE,37.8086023415,-122.4157857923
6057,Medical Incident,MEDIC,37.7392586275,-122.4980626784
5284,Medical Incident,ENGINE,37.806300326300004,-122.4119774259
6056,Medical Incident,PRIVATE,37.7647834523,-122.4241026851
6055,Medical Incident,TRUCK,37.786516726500004,-122.4190167553
6053,Medical Incident,MEDIC,37.7774408258,-122.4256193734
6080,Medical Incident,ENGINE,37.7853726453,-122.431366398
6082,Medical Incident,ENGINE,37.738559494099995,-122.43020853709999
6083,Medical Incident,MEDIC,37.777167946700004,-122.4263373222
6084,Medical Incident,PRIVATE,37.7303838311,-122.40857205569999
6109,Medical Incident,MEDIC,37.769555760100005,-122.3918952758
6108,Medical Incident,ENGINE,37.7693036366,-122.4426108063
6107,Medical Incident,ENGINE,37.7816051273,-122.4163362518
5272,Medical Incident,ENGINE,37.7861172118,-122.4198542457
5273,Medical Incident,MEDIC,37.729927376300004,-122.39031413629999
6105,Medical Incident,MEDIC,37.7861172118,-122.4198542457
6104,Medical Incident,ENGINE,37.7724037893,-122.45425242649999
6103,Medical Incident,ENGINE,37.7300213934,-122.42832800149999
6102,Medical Incident,ENGINE,37.7387909762,-122.46794866270001
6100,Medical Incident,TRUCK,37.7831634271,-122.4115992789
6099,Medical Incident,ENGINE,37.7829835081,-122.40669857700001
6110,Medical Incident,PRIVATE,37.7392981094,-122.4094634257
5275,Medical Incident,ENGINE,37.7249572971,-122.43467133780001
6096,Medical Incident,PRIVATE,37.747094746500004,-122.4900128398
6095,Medical Incident,MEDIC,37.7797389056,-122.4071594892
6094,Medical Incident,MEDIC,37.7742233834,-122.43678655379999
5276,Medical Incident,MEDIC,37.781334057399995,-122.399027495
6093,Medical Incident,MEDIC,37.7905318058,-122.4039142208
6090,Medical Incident,PRIVATE,37.7795669099,-122.3980599401
6089,Medical Incident,MEDIC,37.7827632279,-122.4274691641
6088,Medical Incident,MEDIC,37.7884896423,-122.4219485873
6087,Medical Incident,MEDIC,37.7728154347,-122.41598356739999
6086,Medical Incident,ENGINE,37.8032232984,-122.40258047469999
6085,Medical Incident,ENGINE,37.7185683377,-122.43850863620001
6098,Medical Incident,MEDIC,37.7803475492,-122.4064879678
7016,Medical Incident,MEDIC,37.779989262,-122.4073764639
7436,Medical Incident,MEDIC,37.7888577063,-122.41105310799999
7018,Medical Incident,MEDIC,37.8222647104,-122.3680441341
9079,Medical Incident,MEDIC,37.784807388699996,-122.4136154383
9078,Medical Incident,ENGINE,37.7808662106,-122.42880323799999
9073,Medical Incident,PRIVATE,37.7919344965,-122.48004998729999
9072,Medical Incident,RESCUE CAPTAIN,37.777457419899996,-122.41315769159999
9071,Medical Incident,ENGINE,37.7635158382,-122.4261187059
9070,Medical Incident,ENGINE,37.7774319157,-122.48017382110001
9069,Medical Incident,PRIVATE,37.7675044596,-122.4289485676
9068,Medical Incident,MEDIC,37.7632473353,-122.45238478290001
9065,Medical Incident,ENGINE,37.7818802934,-122.43249051299999
9063,Medical Incident,MEDIC,37.7820442092,-122.40851952530001
9062,Medical Incident,MEDIC,37.792823650900004,-122.3970341901
9060,Medical Incident,MEDIC,37.735590521700004,-122.3904162662
9059,Medical Incident,PRIVATE,37.7267032933,-122.4563700059
9080,Medical Incident,MEDIC,37.7618358554,-122.4193592685
9058,Medical Incident,PRIVATE,37.7594687247,-122.4639157859
9054,Medical Incident,MEDIC,37.7809266853,-122.4108704241
9052,Medical Incident,MEDIC,37.7599536347,-122.437183555
9051,Medical Incident,ENGINE,37.7818654473,-122.41428534639999
9049,Medical Incident,CHIEF,37.7562975557,-122.41780443
9048,Medical Incident,PRIVATE,37.712432474699995,-122.4146600206
9047,Medical Incident,TRUCK,37.7416417541,-122.48641275610001
9046,Medical Incident,PRIVATE,37.786912692399994,-122.4097562235
9043,Medical Incident,TRUCK,37.7830040777,-122.4124117475
9042,Medical Incident,MEDIC,37.7310536424,-122.4763839049
9041,Medical Incident,PRIVATE,37.785942726500004,-122.4189025576
9039,Medical Incident,RESCUE SQUAD,37.7749917496,-122.4131611097
9038,Medical Incident,ENGINE,37.7630150931,-122.46831697969999
9036,Medical Incident,PRIVATE,37.7826853684,-122.4224637447
9057,Medical Incident,ENGINE,37.786912692399994,-122.4097562235
9035,Medical Incident,TRUCK,37.777624238899996,-122.3999811112
9081,Medical Incident,ENGINE,37.8089767888,-122.47460956270001
9084,Medical Incident,PRIVATE,37.739449794,-122.4738322592
9129,Medical Incident,ENGINE,37.754639684299995,-122.4310643478
9127,Medical Incident,ENGINE,37.777237143200004,-122.4844588556
9126,Medical Incident,ENGINE,37.7809710234,-122.43216635690001
9122,Medical Incident,PRIVATE,37.7760463471,-122.4112887566
9121,Medical Incident,MEDIC,37.7294190905,-122.4044119172
9120,Medical Incident,PRIVATE,37.7807144868,-122.40848372229999
9116,Medical Incident,MEDIC,37.783834437399996,-122.41293052209998
9112,Medical Incident,MEDIC,37.7397078323,-122.4159127155
9110,Medical Incident,ENGINE,37.7847438617,-122.4330670671
9109,Medical Incident,MEDIC,37.8076423943,-122.4199035983
9108,Medical Incident,ENGINE,37.7791674219,-122.40634642559999
9107,Medical Incident,MEDIC,37.721432721999996,-122.4042260049
9106,Medical Incident,MEDIC,37.726949915700004,-122.4760394713
9082,Medical Incident,PRIVATE,37.761010571999996,-122.4119194668
9105,Medical Incident,PRIVATE,37.7787194289,-122.414741223
9100,Medical Incident,TRUCK,37.7823375901,-122.41389135200001
9097,Medical Incident,MEDIC,37.7086241138,-122.4403405793
9096,Medical Incident,PRIVATE,37.7763964515,-122.46186991889999
9095,Medical Incident,TRUCK,37.7744125922,-122.4092423896
9094,Medical Incident,ENGINE,37.7285444749,-122.4756468293
9093,Medical Incident,PRIVATE,37.790463178,-122.4059414691
9092,Medical Incident,MEDIC,37.772477529,-122.389518536
9091,Medical Incident,PRIVATE,37.8084686919,-122.41333342790001
9090,Medical Incident,ENGINE,37.7175145654,-122.4493590682
9089,Medical Incident,ENGINE,37.775927487800004,-122.5115573582
9088,Medical Incident,PRIVATE,37.803184208699996,-122.4142523359
9087,Medical Incident,ENGINE,37.735590521700004,-122.3904162662
9086,Medical Incident,TRUCK,37.7284858499,-122.38455630530001
9102,Medical Incident,MEDIC,37.760692481999996,-122.5011073284
9130,Medical Incident,MEDIC,37.7487814893,-122.465776705
9034,Medical Incident,PRIVATE,37.7939350051,-122.42304880299999
9032,Medical Incident,PRIVATE,37.7819139744,-122.413032194
8981,Medical Incident,RESCUE CAPTAIN,37.8001831164,-122.4183991315
8980,Medical Incident,ENGINE,37.796542199499996,-122.4178899983
8978,Medical Incident,PRIVATE,37.777237143200004,-122.4844588556
8976,Medical Incident,ENGINE,37.7759118669,-122.41846357840001
8975,Medical Incident,CHIEF,37.7562975557,-122.41780443
8974,Medical Incident,ENGINE,37.7512525436,-122.42144740280001
8972,Medical Incident,RESCUE SQUAD,37.786912692399994,-122.4097562235
8969,Medical Incident,PRIVATE,37.7923077304,-122.4150025344
8968,Medical Incident,ENGINE,37.780848982100004,-122.4107725848
8966,Medical Incident,MEDIC,37.803056884,-122.4333279575
8963,Medical Incident,MEDIC,37.785942726500004,-122.4189025576
8962,Medical Incident,ENGINE,37.794116905799996,-122.39655642620001
8961,Medical Incident,MEDIC,37.785942726500004,-122.4189025576
8983,Medical Incident,MEDIC,37.751443831399996,-122.4182976041
8959,Medical Incident,RESCUE CAPTAIN,37.7802601312,-122.4185985103
8954,Medical Incident,ENGINE,37.7825586616,-122.4388859531
8953,Medical Incident,MEDIC,37.7565060596,-122.4210103575
8952,Medical Incident,ENGINE,37.7585865457,-122.4718335849
8951,Medical Incident,ENGINE,37.785942726500004,-122.4189025576
8950,Medical Incident,PRIVATE,37.778832315900004,-122.41564248790002
8949,Medical Incident,ENGINE,37.803184208699996,-122.4142523359
8947,Medical Incident,ENGINE,37.783975804,-122.46227844379999
8946,Medical Incident,ENGINE,37.784797983800004,-122.4396638674
8943,Medical Incident,MEDIC,37.7630150931,-122.46831697969999
8941,Medical Incident,MEDIC,37.777457419899996,-122.41315769159999
8940,Medical Incident,ENGINE,37.7736352954,-122.4409217924
8938,Medical Incident,ENGINE,37.8033633223,-122.4241077416
8937,Medical Incident,ENGINE,37.7862684417,-122.41299723590001
8957,Medical Incident,MEDIC,37.7881345006,-122.39031948379998
9033,Medical Incident,MEDIC,37.7749917496,-122.4131611097
8984,Medical Incident,MEDIC,37.7266474787,-122.39386696209999
8987,Medical Incident,MEDIC,37.7727371786,-122.4104336593
9031,Medical Incident,PRIVATE,37.7830520026,-122.42001027030001
9030,Medical Incident,MEDIC,37.7562840764,-122.4937450241
9029,Medical Incident,ENGINE,37.7459562954,-122.4542399076
9028,Medical Incident,ENGINE,37.789273905900004,-122.4270917691
9027,Medical Incident,PRIVATE,37.7639130409,-122.4462284027
9026,Medical Incident,ENGINE,37.765718993600004,-122.40952069120002
9023,Medical Incident,MEDIC,37.768177870900004,-122.4107307186
9022,Medical Incident,MEDIC,37.7455342375,-122.4516239859
9020,Medical Incident,MEDIC,37.7609547407,-122.43390357940001
9019,Medical Incident,PRIVATE,37.7833263288,-122.44032487620001
9017,Medical Incident,MEDIC,37.783789296900004,-122.4092663073
9014,Medical Incident,MEDIC,37.7847438617,-122.4330670671
9013,Medical Incident,ENGINE,37.7830520026,-122.42001027030001
8986,Medical Incident,RESCUE CAPTAIN,37.780848982100004,-122.4107725848
9012,Medical Incident,ENGINE,37.7848074093,-122.4094716909
9009,Medical Incident,CHIEF,37.7635459301,-122.4787325026
9007,Medical Incident,PRIVATE,37.7905652365,-122.4055737464
9005,Medical Incident,MEDIC,37.773939265,-122.412947871
9003,Medical Incident,PRIVATE,37.7825586616,-122.4388859531
9001,Medical Incident,PRIVATE,37.7812170342,-122.45700153850001
8999,Medical Incident,MEDIC,37.777624238899996,-122.3999811112
8998,Medical Incident,PRIVATE,37.7764436831,-122.40977480139999
8997,Medical Incident,ENGINE,37.7709248562,-122.41055595729999
8996,Medical Incident,ENGINE,37.777457419899996,-122.41315769159999
8995,Medical Incident,ENGINE,37.7847438617,-122.4330670671
8994,Medical Incident,PRIVATE,37.7815374331,-122.40951834139999
8991,Medical Incident,ENGINE,37.7294190905,-122.4044119172
8988,Medical Incident,ENGINE,37.7999779796,-122.4428460907
9010,Medical Incident,PRIVATE,37.7999052487,-122.43950330530001
9132,Medical Incident,MEDIC,37.734008529899995,-122.4933454438
9133,Medical Incident,MEDIC,37.7842357378,-122.4177067508
9134,Medical Incident,ENGINE,37.7905652365,-122.4055737464
9258,Medical Incident,ENGINE,37.7784891171,-122.4182265817
9257,Medical Incident,MEDIC,37.7804785122,-122.41251225719999
9256,Medical Incident,MEDIC,37.7821205849,-122.461204234
9255,Medical Incident,MEDIC,37.7833862379,-122.4098537299
9254,Medical Incident,ENGINE,37.7697450471,-122.4451837346
9253,Medical Incident,ENGINE,37.7538270548,-122.4388109096
9252,Medical Incident,ENGINE,37.7731448012,-122.3914729341
9250,Medical Incident,MEDIC,37.7836689847,-122.41092656209999
9248,Medical Incident,MEDIC,37.7799561314,-122.4664265906
9245,Medical Incident,MEDIC,37.7824684162,-122.44859058860001
9244,Medical Incident,MEDIC,37.7800925817,-122.4847322613
9243,Medical Incident,ENGINE,37.718189584899996,-122.4278413601
9242,Medical Incident,PRIVATE,37.7852829164,-122.40949752690001
9260,Medical Incident,ENGINE,37.7909350075,-122.41822349459999
9241,Medical Incident,MEDIC,37.7861172118,-122.4198542457
9239,Medical Incident,ENGINE,37.794434005999996,-122.39779625850001
9238,Medical Incident,ENGINE,37.7773361474,-122.5028066226
9235,Medical Incident,MEDIC,37.7765501207,-122.43302850120001
9233,Medical Incident,ENGINE,37.7821372492,-122.3978145063
9232,Medical Incident,MEDIC,37.742019963000004,-122.47783880290001
9231,Medical Incident,RESCUE CAPTAIN,37.7614131281,-122.42722053370001
9230,Medical Incident,MEDIC,37.7767808844,-122.39680792520001
9228,Medical Incident,RESCUE CAPTAIN,37.733029700900005,-122.4342263393
9227,Medical Incident,ENGINE,37.7804785122,-122.41251225719999
9225,Medical Incident,MEDIC,37.7909350075,-122.41822349459999
9224,Medical Incident,RESCUE CAPTAIN,37.7162282268,-122.4326004353
9222,Medical Incident,MEDIC,37.780971182399995,-122.408708675
9220,Medical Incident,MEDIC,37.7832536612,-122.3997011722
9240,Medical Incident,MEDIC,37.777092184299995,-122.410505754
9217,Medical Incident,ENGINE,37.7257685962,-122.4138360289
9262,Medical Incident,PRIVATE,37.7836689847,-122.41092656209999
9264,Medical Incident,RESCUE CAPTAIN,37.7890446855,-122.4245911001
9299,Medical Incident,MEDIC,37.785117990500005,-122.418735461
9298,Medical Incident,MEDIC,37.7777263415,-122.4096059823
9297,Medical Incident,MEDIC,37.7793117074,-122.3978495612
9296,Medical Incident,ENGINE,37.7204577457,-122.43703098790002
9294,Medical Incident,ENGINE,37.731819889,-122.4054120917
9293,Medical Incident,ENGINE,37.7972980277,-122.4338467346
9292,Medical Incident,MEDIC,37.741400464,-122.43799183540001
9291,Medical Incident,MEDIC,37.7839914858,-122.4080665478
9290,Medical Incident,MEDIC,37.7731448012,-122.3914729341
9287,Medical Incident,MEDIC,37.7873819796,-122.39647798120001
9286,Medical Incident,PRIVATE,37.7454676868,-122.4845283736
9285,Medical Incident,MEDIC,37.7849124714,-122.408648589
9284,Medical Incident,RESCUE SQUAD,37.7821372492,-122.3978145063
9263,Medical Incident,MEDIC,37.7256640494,-122.4353137765
9283,Medical Incident,PRIVATE,37.7875680238,-122.4065898846
9279,Medical Incident,MEDIC,37.7342279259,-122.44738308
9278,Medical Incident,MEDIC,37.7753303928,-122.39499963780001
9277,Medical Incident,ENGINE,37.783310406700004,-122.38837987389999
9275,Medical Incident,ENGINE,37.730402657,-122.4203067234
9274,Medical Incident,MEDIC,37.794434005999996,-122.39779625850001
9272,Medical Incident,RESCUE SQUAD,37.7842056749,-122.4076127318
9271,Medical Incident,MEDIC,37.769720863,-122.4179492178
9270,Medical Incident,PRIVATE,37.7965582462,-122.39618903729999
9269,Medical Incident,PRIVATE,37.712264666399996,-122.47293243799999
9268,Medical Incident,PRIVATE,37.784091036199996,-122.41178436950001
9267,Medical Incident,MEDIC,37.7726948237,-122.4221882614
9266,Medical Incident,MEDIC,37.776384219200004,-122.4212603885
9265,Medical Incident,PRIVATE,37.76410441,-122.4218779741
9280,Medical Incident,MEDIC,37.7800214949,-122.43211442389999
9216,Medical Incident,PRIVATE,37.7700453179,-122.45038053620002
9215,Medical Incident,PRIVATE,37.782448498200004,-122.41632744180001
9214,Medical Incident,PRIVATE,37.7628776667,-122.41952899879999
9170,Medical Incident,MEDIC,37.7818802934,-122.43249051299999
9169,Medical Incident,PRIVATE,37.7857569606,-122.4248410949
9167,Medical Incident,ENGINE,37.7808662105,-122.42880323799999
9166,Medical Incident,ENGINE,37.7122553983,-122.41710441030001
9164,Medical Incident,ENGINE,37.7823404681,-122.4037719167
9163,Medical Incident,MEDIC,37.7635158382,-122.4261187059
9161,Medical Incident,MEDIC,37.7843492694,-122.40930918069999
9160,Medical Incident,ENGINE,37.7194711891,-122.4512644091
9159,Medical Incident,MEDIC,37.7151851228,-122.4679371849
9158,Medical Incident,PRIVATE,37.7833263288,-122.44032487620001
9156,Medical Incident,RESCUE CAPTAIN,37.7280145109,-122.4422948502
9153,Medical Incident,ENGINE,37.786051219099996,-122.4189242783
9152,Medical Incident,PRIVATE,37.764836265700005,-122.469656988
9172,Medical Incident,MEDIC,37.7736352954,-122.4409217924
9151,Medical Incident,ENGINE,37.7086241138,-122.4403405793
9149,Medical Incident,ENGINE,37.7599536347,-122.437183555
9148,Medical Incident,MEDIC,37.714527984600004,-122.4017504358
9147,Medical Incident,MEDIC,37.738651196999996,-122.4134063309
9146,Medical Incident,ENGINE,37.7585865457,-122.4718335849
9145,Medical Incident,RESCUE CAPTAIN,37.777237143200004,-122.4844588556
9144,Medical Incident,ENGINE,37.7562975557,-122.41780443
9143,Medical Incident,ENGINE,37.807753496,-122.415641042
9142,Medical Incident,PRIVATE,37.7870817887,-122.4258678201
9141,Medical Incident,MEDIC,37.7304934463,-122.433467408
9140,Medical Incident,CHIEF,37.786912692399994,-122.4097562235
9137,Medical Incident,SUPPORT,37.775927487800004,-122.5115573582
9136,Medical Incident,MEDIC,37.783975804,-122.46227844379999
9135,Medical Incident,ENGINE,37.7086241138,-122.4403405793
9150,Medical Incident,PRIVATE,37.7818654473,-122.41428534639999
9173,Medical Incident,MEDIC,37.7848074093,-122.4094716909
9174,Medical Incident,MEDIC,37.780848982100004,-122.4107725848
9176,Medical Incident,ENGINE,37.7756454672,-122.41243245790001
9213,Medical Incident,MEDIC,37.7791674219,-122.40634642559999
9212,Medical Incident,PRIVATE,37.783834437399996,-122.41293052209998
9211,Medical Incident,MEDIC,37.805473806799995,-122.40757012719999
9210,Medical Incident,MEDIC,37.7738617772,-122.413045972
9209,Medical Incident,ENGINE,37.775027750999996,-122.4563098552
9208,Medical Incident,PRIVATE,37.765718993600004,-122.40952069120002
9206,Medical Incident,MEDIC,37.7855824736,-122.4146172088
9205,Medical Incident,CHIEF,37.7821191216,-122.39684142739999
9202,Medical Incident,MEDIC,37.7851251468,-122.4049659609
9201,Medical Incident,MEDIC,37.7862805336,-122.45492306530001
9199,Medical Incident,ENGINE,37.7234296371,-122.4535824023
9198,Medical Incident,MEDIC,37.8055846439,-122.4119726682
9197,Medical Incident,PRIVATE,37.7731124835,-122.396640079
9196,Medical Incident,PRIVATE,37.7808662105,-122.42880323799999
9195,Medical Incident,TRUCK,37.7562975557,-122.41780443
9194,Medical Incident,MEDIC,37.777624238899996,-122.3999811112
9193,Medical Incident,ENGINE,37.7777588129,-122.4081123975
9191,Medical Incident,ENGINE,37.7923832523,-122.421052874
9190,Medical Incident,ENGINE,37.7266474787,-122.39386696209999
9189,Medical Incident,MEDIC,37.7922656369,-122.4153323807
9188,Medical Incident,ENGINE,37.784916184400004,-122.41195004219999
9186,Medical Incident,TRUCK,37.7828450345,-122.4132217667
9185,Medical Incident,MEDIC,37.7794897762,-122.4073764383
9184,Medical Incident,ENGINE,37.7594687247,-122.4639157859
9183,Medical Incident,MEDIC,37.7800403909,-122.4831180505
9181,Medical Incident,RESCUE CAPTAIN,37.7562975557,-122.41780443
9180,Medical Incident,MEDIC,37.8080500969,-122.40987728290001
9179,Medical Incident,PRIVATE,37.7631738408,-122.5072654109
9177,Medical Incident,ENGINE,37.7284858499,-122.38455630530001
8936,Medical Incident,MEDIC,37.7115816416,-122.4279656455
8935,Medical Incident,RESCUE CAPTAIN,37.7656536662,-122.4506695347
8934,Medical Incident,ENGINE,37.7340656142,-122.4258713176
8933,Medical Incident,MEDIC,37.7881778906,-122.41682715430001
8691,Medical Incident,ENGINE,37.7812170342,-122.45700153850001
8690,Medical Incident,ENGINE,37.7843492694,-122.40930918069999
8689,Medical Incident,PRIVATE,37.709783065799996,-122.45144367799999
8686,Medical Incident,ENGINE,37.7821191216,-122.39684142739999
8685,Medical Incident,RESCUE CAPTAIN,37.796302097399995,-122.40441216200001
8684,Medical Incident,ENGINE,37.7604244275,-122.5059281094
8682,Medical Incident,MEDIC,37.7202829537,-122.3858679491
8681,Medical Incident,PRIVATE,37.7924055206,-122.3973834471
8680,Medical Incident,MEDIC,37.7285444749,-122.4756468293
8679,Medical Incident,ENGINE,37.7625702846,-122.40710355680001
8678,Medical Incident,MEDIC,37.784687761,-122.4372047194
8677,Medical Incident,ENGINE,37.8064689105,-122.4192245025
8674,Medical Incident,MEDIC,37.789478404899995,-122.4061668941
8695,Medical Incident,PRIVATE,37.7841909048,-122.4101194835
8671,Medical Incident,MEDIC,37.781863339000004,-122.41386560299999
8669,Medical Incident,ENGINE,37.7945414816,-122.4512350565
8668,Medical Incident,ENGINE,37.8063948129,-122.4145980582
8667,Medical Incident,MEDIC,37.7563788843,-122.49160173920001
8666,Medical Incident,PRIVATE,37.8064689105,-122.4192245025
8665,Medical Incident,ENGINE,37.7635459301,-122.4787325026
8663,Medical Incident,PRIVATE,37.779518103,-122.4760281498
8661,Medical Incident,MEDIC,37.7777588129,-122.4081123975
8660,Medical Incident,MEDIC,37.7752371574,-122.43962967280001
8659,Medical Incident,ENGINE,37.786462120799996,-122.4525711324
8658,Medical Incident,PRIVATE,37.7966786638,-122.4090610671
8657,Medical Incident,RESCUE CAPTAIN,37.7821191216,-122.39684142739999
8656,Medical Incident,ENGINE,37.712432474699995,-122.4146600206
8654,Medical Incident,MEDIC,37.7923832523,-122.421052874
8670,Medical Incident,ENGINE,37.7609547407,-122.43390357940001
8653,Medical Incident,ENGINE,37.7899262298,-122.3942762293
8696,Medical Incident,MEDIC,37.7234296371,-122.4535824023
8707,Medical Incident,RESCUE CAPTAIN,37.7738489986,-122.4766927951
8741,Medical Incident,ENGINE,37.7841909048,-122.4101194835
8740,Medical Incident,MEDIC,37.7169859296,-122.4706541675
8739,Medical Incident,ENGINE,37.7883371399,-122.41601722780001
8738,Medical Incident,ENGINE,37.7166111509,-122.44991813809999
8737,Medical Incident,MEDIC,37.794116905799996,-122.39655642620001
8735,Medical Incident,ENGINE,37.7382036399,-122.47959092040001
8734,Medical Incident,ENGINE,37.7919344965,-122.48004998729999
8733,Medical Incident,MEDIC,37.8089767888,-122.47460956270001
8731,Medical Incident,TRUCK,37.7746534767,-122.4051181973
8730,Medical Incident,MEDIC,37.7821191216,-122.39684142739999
8729,Medical Incident,MEDIC,37.7633099104,-122.4340163788
8728,Medical Incident,ENGINE,37.734008529899995,-122.4933454438
8727,Medical Incident,ENGINE,37.7809266853,-122.4108704241
8703,Medical Incident,MEDIC,37.784916184400004,-122.41195004219999
8726,Medical Incident,ENGINE,37.805473806799995,-122.40757012719999
8724,Medical Incident,MEDIC,37.7627436601,-122.4217476505
8723,Medical Incident,PRIVATE,37.742030373,-122.4112419425
8722,Medical Incident,ENGINE,37.775567642,-122.41233477969999
8720,Medical Incident,ENGINE,37.721057297,-122.47522195020001
8719,Medical Incident,MEDIC,37.7418855713,-122.415112722
8718,Medical Incident,ENGINE,37.7860447239,-122.4265140965
8717,Medical Incident,ENGINE,37.779518103,-122.4760281498
8714,Medical Incident,ENGINE,37.8064689105,-122.4192245025
8713,Medical Incident,ENGINE,37.7999052487,-122.43950330530001
8712,Medical Incident,ENGINE,37.717513468,-122.4805945745
8710,Medical Incident,ENGINE,37.7937545577,-122.3955835535
8709,Medical Incident,RESCUE CAPTAIN,37.786912692399994,-122.4097562235
8708,Medical Incident,ENGINE,37.783214311,-122.4107648284
8725,Medical Incident,MEDIC,37.7631090581,-122.46617650520001
8652,Medical Incident,MEDIC,37.7836739524,-122.4150729808
8651,Medical Incident,ENGINE,37.7202829537,-122.3858679491
8649,Medical Incident,MEDIC,37.7785926833,-122.4963825632
8603,Medical Incident,PRIVATE,37.7823404681,-122.4037719167
8602,Medical Incident,PRIVATE,37.785285764499996,-122.40304829790001
8601,Medical Incident,ENGINE,37.7826853684,-122.4224637447
8600,Medical Incident,ENGINE,37.7668770284,-122.42418530239999
8598,Medical Incident,MEDIC,37.7907880528,-122.41903621120001
8597,Medical Incident,ENGINE,37.7151851228,-122.4679371849
8595,Medical Incident,ENGINE,37.7794897762,-122.4073764383
8593,Medical Incident,MEDIC,37.7652494944,-122.41638752450001
8592,Medical Incident,MEDIC,37.7746534767,-122.4051181973
8591,Medical Incident,ENGINE,37.7517724898,-122.3983405417
8588,Medical Incident,MEDIC,37.7848662437,-122.4127821283
8587,Medical Incident,RESCUE SQUAD,37.7746534767,-122.4051181973
8586,Medical Incident,MEDIC,37.776568382,-122.39875545049999
8604,Medical Incident,ENGINE,37.7536287459,-122.39552313860001
8585,Medical Incident,ENGINE,37.7828450345,-122.4132217667
8583,Medical Incident,MEDIC,37.7817615941,-122.41105817540002
8582,Medical Incident,TRUCK,37.784916184400004,-122.41195004219999
8581,Medical Incident,RESCUE CAPTAIN,37.797864612800005,-122.4066679324
8580,Medical Incident,ENGINE,37.7907880528,-122.41903621120001
8579,Medical Incident,ENGINE,37.7487814893,-122.465776705
8578,Medical Incident,ENGINE,37.7631738408,-122.5072654109
8577,Medical Incident,MEDIC,37.7890636112,-122.4018031265
8576,Medical Incident,ENGINE,37.7544209355,-122.4936155827
8574,Medical Incident,ENGINE,37.7856317811,-122.4137826125
8573,Medical Incident,MEDIC,37.805771665,-122.4195326343
8572,Medical Incident,MEDIC,37.7204964394,-122.45190447469999
8568,Medical Incident,ENGINE,37.7770068076,-122.4441330134
8566,Medical Incident,ENGINE,37.7166111509,-122.44991813809999
